Clear_Concept	Rewatch	Checkback_Reference	Skipping	non_dropout	IPI
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-58.059571	-81.2	-113.6	-202	1	6
-65.9	-59	-82.3	-158.2	0	8
-91.231779	-81	-101	-188	1	6
-108.052591	-94.8	-112.4	-206	1	0
-65.9	-59	-82.3	-158.2	0	8
-68.5	-63.6	-80.9	-158.4	1	8
-72.53934	-31.746447	-37.246447	-96	0	0
-61.6906	-69.5	-91.2	-167.7	1	8
-107.538414	-99.4	-114.3	-212	1	0
-70.9	-63.5	-82.7	-158.7	0	8
-120.2	-100.4	-96.1	-168	1	0
20.266667	-36.4	-79.3	-154	1	8
-102	-86	-90	-166	1	0
-124.5	-69.9	-38.7	-92.6	1	-6
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-102	-86	-90	-166	0	0
-74.7	-64.8	-82.5	-158.3	0	8
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-50.893955	-41.3	-29.1	-35.295466	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-50.258359	-60.3	-83.6	-155.7	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	0	0
-68.5	-63.6	-80.9	-158.4	1	8
-102	-86	-90	-166	1	0
-102	-86	-90	-166	0	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-83.733333	-81.133333	-100.9	-191	0	6
-68.5	-63.6	-80.9	-158.4	1	8
-61.967949	-62.8	-83.9	-164	1	8
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-71.192893	-65.4	-82.6	-161.2	1	8
-120.2	-100.4	-96.1	-168	1	0
-120.8	-101.1	-96.2	-168.2	1	0
-75.2	-26.852786	-36.705573	-85.552786	1	0
-128.8	-75	-48.5	-82.7	0	-6
-38.8	-37.9	-3.3	-8	0	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-36.4	-23.7	-45.5	-99.5	0	0
-127.6	-71.6	-25.42265	-84.2	0	-6
-62.692893	-58.092893	-82	-161	0	8
-74.7	-64.8	-82.5	-158.3	0	8
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-65.62265	-37.5	-49.72265	-114.8	0	0
-68.1	-38.72265	-52	-114.3	0	0
-120.2	-100.4	-96.1	-168	1	0
-98.4	-54.4	-53.1	-115.9	0	0
-51.094436	-41.15061	-20.575305	-83.219131	0	0
-65.9	-59	-82.3	-158.2	0	8
-102	-86	-90	-166	0	0
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-492.636275	-454.1	-419.4	-691	1	0
-481.686094	-440.3	-409.9	-673	0	0
-96.9	-84.4	-88.1	-166.2	0	6
-84.289421	-76.372355	-87.7	-181	0	8
-79.692177	-45.884543	-51.9	-123	0	0
-68.5	-63.6	-80.9	-158.4	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-62.53934	-23.492893	-33.6	-97.6	0	0
-7.958759	-39.6	-75.5	-145	1	6
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-102	-86	-90	-166	0	0
-43.623473	-48.904401	-77.6	-152	0	6
-48.258359	-56.3	-85.5	-155.7	0	8
-17.152786	-15.981966	-19.405573	-86.32918	0	0
-18.744071	-18.1	-25.8	-78.4	0	0
-68.2	-67.2	-87.7	-170	1	8
-68.705573	-62.6	-85.8	-164	0	8
-65.9	-59	-82.3	-158.2	0	8
-80	-71.8	-93.4	-176	0	8
-6.529171	-23.465478	-18.832739	-85	0	0
-73.652921	-71.8	-91.5	-176	1	8
-12.985786	-52.3	-74.3	-145.2	1	6
-68.5	-63.6	-80.9	-158.4	1	8
-73.652921	-71.8	-91.5	-176	1	8
-120.2	-100.4	-96.1	-168	1	0
-80	-71.8	-93.4	-176	0	8
-102	-86	-90	-166	1	0
-102.447423	-90.2	-108.6	-200	0	0
-108.052591	-94.8	-112.4	-206	1	0
-77.314682	-111.4	-136.3	-244	1	6
-124.862846	-108.6	-123.8	-224	1	0
-102.447423	-90.2	-108.6	-200	1	0
-91.231779	-81	-101	-188	1	6
-0.909006	-28.583602	-59	-120	1	0
-80	-71.8	-93.4	-176	0	8
-91.231779	-81	-101	-188	1	6
-172.495066	-111.543348	-120.1	-223	0	0
-74.36795	-67.2	-89.6	-170	1	8
-164.074047	-140.8	-150.4	-266	0	0
-74.36795	-67.2	-89.6	-170	1	8
-102	-86	-90	-166	0	0
-196.137293	-173.632168	-182.1	-315	1	0
-108.052591	-94.8	-112.4	-206	1	0
-68.705573	-62.6	-85.8	-164	0	8
-96.840743	-85.6	-104.8	-194	0	6
-4.058549	-16.72265	-50.72265	-108	0	0
-68.705573	-62.6	-85.8	-164	0	8
-100.226671	-98.7	-127.1	-221	1	0
-108.052591	-94.8	-112.4	-206	0	0
-65.9	-59	-82.3	-158.2	0	8
-120.2	-100.4	-96.1	-168	1	0
-131.872455	-120.710238	-138.4	-246	0	0
-16.997324	-52.5	-94.5	-175	1	8
-120.2	-100.4	-96.1	-168	1	0
-7.541688	-23.549244	-68.1	-135.1	1	0
-102	-86	-90	-166	1	0
-85.619131	-76.4	-97.2	-182	1	8
-85.619131	-76.4	-97.2	-182	1	8
-52.556999	-82.1	-119.3	-211	0	6
-96.840743	-85.6	-104.8	-194	1	6
-96.840743	-85.6	-104.8	-194	1	6
-108.052591	-94.8	-112.4	-206	0	0
-65.9	-59	-82.3	-158.2	1	8
-102	-86	-90	-166	1	0
-186.477358	-159.2	-165.6	-290	0	0
-1.95051	-41.5	-75.5	-145	1	6
-35.330955	-38.232739	-66.5	-133	1	0
-203.279167	-173	-177	-308	1	0
-108.052591	-94.8	-112.4	-206	1	0
-91.231779	-81	-101	-188	1	6
-46.86669	-81.5	-113.5	-205	1	6
-102	-86	-90	-166	1	0
-109.031779	-102.357243	-121.2	-222	1	0
-49.466667	-57.4	-92.9	-167	1	8
-74.305573	-34.158359	-30.2	-91.1	1	0
-68.705573	-62.6	-85.8	-164	1	8
2.928427	-40.1	-79.3	-151	1	8
-69.226148	-99.9	-128.7	-229	1	6
-102	-86	-90	-166	1	0
-102.447423	-90.2	-108.6	-200	0	0
-74.36795	-67.2	-89.6	-170	0	8
-65.9	-59	-82.3	-158.2	0	8
-74.36795	-67.2	-89.6	-170	0	8
-72.4	-27.1	-51.8	-115.1	1	0
-141.668945	-122.4	-135.2	-242	1	0
-73.652921	-71.8	-91.5	-176	1	8
-102	-86	-90	-166	1	0
-113.656706	-99.4	-116.2	-212	0	0
-120.2	-100.4	-96.1	-168	1	0
-149.5	-82.8	-19.5	-6.770178	0	-8
-132.7	-71.3	-24.685786	-81.2	0	-6
-149.5	-82.55	-11.5	-1.95	0	-8
-101	-57.6	-7.929857	-8.502251	0	-6
-120.2	-100.4	-96.1	-168	1	0
-107.7	-45.183602	-9.767204	-4.192608	0	-6
-152.3	-85.1	-12.495466	-8.390932	0	-8
-88.5	-29.183503	-0.475255	-44.791752	0	0
-143.9	-78.2	-11.291752	4.841241	0	-6
-143.9	-77.791752	-11.7	2.841241	0	-6
-146.7	-80.5	-11.222036	2.067787	0	-6
-100.2	-71.739872	-22.979103	-28.278462	0	-6
-86.6	-45.8	-2.833333	5.8	0	0
-177.5	-105.8	-30.5	-30.604457	1	-8
-128.2	-76.3	-64.1	-118.2	0	-6
-166.3	-96.423223	-22.36967	-19.785786	0	-8
-102	-86	-90	-166	0	0
-126.8	-65.8	-29.139888	-98.4	0	-6
-143.9	-78.2	-6.883503	0.332993	0	-6
-152.3	-85.1	-12.193955	-4.993955	0	-8
-120.2	-100.4	-96.1	-168	1	0
-112.8	-49.8	0.5	-12.2	0	-6
-126.5	-70.2	-9.61325	3.18675	0	-6
-152.3	-85.1	-12.187322	-23.914929	0	-8
-82.9	-49.652786	-8.252786	3.67082	0	0
-120.8	-101.1	-96.2	-168.2	1	0
-157.9	-89.7	-16.0906	-10.535899	0	-8
-104.4	-46.9	-29.4	-86	1	-6
-106.5	-47.8	-6.1	-45.4	1	-6
-83.02265	-41.62265	-23.02265	-89.3	1	0
-42.133333	-28.3	-24.066667	-39.5	0	0
-15.222036	-15.544071	-6.844071	-71.444071	0	0
-102	-86	-90	-166	0	0
-102	-86	-90	-166	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.8	-101.1	-96.2	-168.2	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.8	-101.1	-96.2	-168.2	1	0
-120.8	-101.1	-96.2	-168.2	1	0
-120.8	-101.1	-96.2	-168.2	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-68.705573	-62.6	-85.8	-164	1	8
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.9	-75.1	-64.3	-118.7	1	-6
-120.2	-100.4	-96.1	-168	1	0
-26.835089	-31.567544	-51.5	-107.6	1	0
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	0	0
-44.1	-11.567949	-28.3	-67.9	0	0
-65.9	-59	-82.3	-158.2	0	8
-102	-86	-90	-166	0	0
-31.2	-31.4	-19.346447	-23.146447	0	0
-128.8	-68.8	-38.4	-88.9	0	-6
-61.967949	-62.8	-83.9	-164	1	8
-85.796977	-33.193955	-20.596977	-88	0	0
-68.5	-63.6	-80.9	-158.4	1	8
-102	-86	-90	-166	0	0
-102	-86	-90	-166	1	0
-74.7	-64.8	-82.5	-158.3	0	8
-36.4	-47.1	-77.9	-143.7	1	0
-71.192893	-65.4	-82.6	-161.2	1	8
-15.443961	-42.317426	-66.6	-135.5	1	0
-102	-86	-90	-166	0	0
-65.9	-59	-82.3	-158.2	1	8
-25.585786	-56.1	-76.4	-141.6	1	0
-66.1	-36.72265	-52	-114.3	0	0
0.536068	-41.7	-73.7	-142	1	0
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-69.3	-35.885786	-50.5	-111.9	1	0
-102	-86	-90	-166	1	0
-73.3	-47.6	-21.52265	-63.72265	0	0
-102	-86	-90	-166	0	0
-61.414929	-86.4	-90.1	-152.6	0	6
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-32.545299	-44.9	-76	-140.7	1	0
-65.9	-59	-82.3	-158.2	1	8
-74.7	-64.8	-82.5	-158.3	0	8
-65.9	-59	-82.3	-158.2	1	8
-46.3	-51.8	-73.3	-135.7	0	0
-68.5	-63.6	-80.9	-158.4	1	8
-68.705573	-62.6	-85.8	-164	1	8
-102	-86	-90	-166	1	0
-24.532213	-43.522036	-81.4	-152	1	8
-102	-86	-90	-166	1	0
-14.1	-54.7	-80.2	-147.6	1	8
-128	-102	-98	-168	0	0
-65.9	-59	-82.3	-158.2	1	8
-68.2	-67.2	-87.7	-170	1	8
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-102	-86	-90	-166	0	0
-18.335089	-13.435089	-16.767544	-83.1	0	0
-27.8	-31.3	-50	-97.3	0	0
-102	-86	-90	-166	1	0
-129.9	-69.8	-29	-59	0	-6
-102	-86	-90	-166	0	0
-75.5	-46.7	-55.4	-112.5	0	0
-102	-86	-90	-166	0	0
-102	-86	-90	-166	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-110.372394	-58.137915	-36.686197	-95	1	-6
-44.2	-34.2	-24.22265	-79.5	1	0
-103.4	-51.65	-14.4	-25.2	1	-6
-65.9	-59	-82.3	-158.2	1	8
-128.8	-68.8	-38.4	-88.9	0	-6
-128.8	-75.5	-48.7	-84.5	0	-6
-128.2	-76.3	-64.1	-118.2	0	-6
-102.8	-54.8	-54.4	-114.7	0	-6
-68.705573	-62.6	-85.8	-164	0	8
2.84949	-44.691752	-96.4	-181	1	8
-65.9	-59	-82.3	-158.2	0	8
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-67.3	-25.598489	1.001511	3.409068	0	0
-107.2	-44.992893	-15.892893	-53.7	0	-6
-68.5	-63.6	-80.9	-158.4	1	8
-54.1	-18.475255	-3.5	-30.591752	1	0
-128.2	-76.3	-64.1	-118.2	0	-6
-27.681966	-29.076393	-45.1	-87.4	1	0
-68.2	-67.2	-87.7	-170	1	8
-68.705573	-62.6	-85.8	-164	0	8
-102	-86	-90	-166	0	0
-120.2	-100.4	-96.1	-168	1	0
-84.7	-83	-86.5	-145	1	6
-25.439753	-48.045697	-43.445697	-54.27418	1	0
-11.882337	-30.441169	-7.941169	-3.311753	0	0
-68.5	-63.6	-80.9	-158.4	1	8
-130.5	-71.7	-11.5	-16.3	1	-6
-37.52265	-22.145299	-46.3	-97.3	1	0
-36.072475	-31.381782	-64.8	-128	0	0
-68.5	-63.6	-80.9	-158.4	0	8
-68.2	-67.2	-87.7	-170	1	8
-68.2	-67.2	-87.7	-170	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-65.9	-59	-82.3	-158.2	0	8
-68.2	-67.2	-87.7	-170	1	8
-65.9	-59	-82.3	-158.2	1	8
-41.885786	-51.4	-72.9	-137.9	1	0
-102	-86	-90	-166	1	0
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	1	0
-74.7	-64.8	-82.5	-158.3	0	8
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-65.9	-59	-82.3	-158.2	1	8
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	0	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-128	-102	-98	-168	0	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-128	-102	-98	-168	0	0
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	1	0
-71.692893	-64.9	-87.7	-167	0	8
-120.2	-100.4	-96.1	-168	1	0
-68.5	-63.6	-80.9	-158.4	1	8
-128.8	-68.8	-38.4	-88.9	0	-6
-69.662639	-66.9	-35.1	-36.313197	0	0
5.564911	-9.2	-49.3	-107.2	1	0
-128.8	-68.8	-38.4	-88.9	0	-6
-128.8	-68.8	-38.4	-88.9	0	-6
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	0	0
-88.347197	-41.947197	-63.2	-133.1	0	0
-120.2	-100.4	-96.1	-168	1	0
-128	-102	-98	-168	0	0
-102	-86	-90	-166	0	0
-102	-86	-90	-166	0	0
-102	-86	-90	-166	0	0
-28.055456	-35.892893	-66.5	-133.1	1	0
-64.6	-39.1	-49.4	-98.2	0	0
20.773501	-41	-83.1	-160	1	8
-82.705573	-49.852786	-63.5	-129.6	1	0
-13.430955	-21.732739	-1.730955	-8.665478	1	0
-92	-84.3	-88.1	-144.3	0	6
11	-31.5	-71.9	-139.2	0	0
-75.6	-75.9	-88.9	-146.1	0	8
-64.933996	-72.9	-99	-180.2	1	8
-23.062813	-58.2	-92.7	-172	1	8
-68.5	-63.6	-80.9	-158.4	1	8
7.845751	-37.9	-77.4	-148	1	6
-29.43795	-33.679744	-68	-138	1	0
-102	-86	-90	-166	0	0
-43.59409	-49.470584	-76.1	-143.6	1	0
-128	-102	-98	-168	0	0
-19.892443	-46	-79.6	-148.6	0	8
-65.485786	-60.5	-83.9	-161	1	8
-73.652921	-71.8	-91.5	-176	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-128	-102	-98	-168	0	0
-65.9	-59	-82.3	-158.2	1	8
-63.851342	-63.295886	-92.8	-174	0	8
-120.2	-100.4	-96.1	-168	1	0
-48.395075	-86.1	-115.4	-211	0	6
-102	-86	-90	-166	1	0
-29.325915	-58.2	-94.6	-172	1	8
-155.668693	-89.337456	-70.7	-163	1	-2
-128.2	-76.3	-64.1	-118.2	0	-6
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-19.4	-23.12265	-46.1	-96.9	1	0
-74.7	-64.8	-82.5	-158.3	0	8
-36.232233	-49.9	-80	-150.2	1	8
-114.422672	-102.489441	-103.2	-203.1	1	0
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	1	0
-120.2	-100.4	-96.1	-168	1	0
-68.705573	-62.6	-85.8	-164	1	8
-24.667949	-19.667949	-26.2	-92	1	0
-65.9	-59	-82.3	-158.2	0	8
-155.69427	-110.011784	-112.9	-207.6	1	0
-102	-86	-90	-166	0	0
-102	-86	-90	-166	1	0
-68.705573	-62.6	-85.8	-164	0	8
-141.1	-78.2	-31.314929	-90.2	0	-6
-152.3	-85.1	-12.733333	-3.866667	0	-8
-68.705573	-62.6	-85.8	-164	0	8
-138.6	-78.5	-13.322036	-5.066107	0	-6
-62.9	-60.8	-80.3	-143	1	2
-128.2	-76.3	-64.1	-118.2	0	-6
-141.1	-76	-13.652786	-8.911146	0	-6
-79.529612	-76.4	-95.3	-182	1	8
-68.5	-63.6	-80.9	-158.4	1	8
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-21.193955	-22.496977	5.503023	-17.095466	1	0
-157.9	-89.7	-35.225922	-26.981456	0	-8
-113.941886	-61.183772	-26.867544	-40.94452	0	-6
-129.9	-69.5	-25.9	-79.5	0	-6
-102	-86	-90	-166	1	0
-96.4	-55.7	-26.092893	-52.2	0	0
-79.529612	-76.4	-95.3	-182	1	8
-74.36795	-67.2	-89.6	-170	0	8
-102.8	-54.8	-54.4	-114.7	0	-6
-108.232132	-108.151607	-134.6	-236	1	0
-89.2	-33.847197	-22.460398	-93	1	0
-93.476604	-100.252257	-103.3	-193.963064	1	6
-80	-71.8	-93.4	-176	0	8
-28.85601	-30.742404	-32.171202	-104.1	1	0
-15.131146	-63.1	-96.4	-181	1	8
-107.2	-44.992893	-15.892893	-53.7	0	-6
-110	-52	-16.567949	-80.4	0	-6
-29.275129	-67.7	-102.1	-187	0	8
-113.22412	-104	-118.1	-218	1	0
-60.335089	-71.2	-102.4	-185	1	8
-102	-86	-90	-166	0	0
-104.4	-46.9	-29.4	-86	0	-6
-129.985312	-117.8	-129.5	-236	1	0
-91.231779	-81	-101	-188	0	6
-102.8	-54.8	-54.4	-114.7	0	-6
-102.8	-54.8	-54.4	-114.7	0	-6
-144.93534	-116.180602	-104.6	-213	0	0
-65.9	-59	-82.3	-158.2	0	8
-120.2	-100.4	-96.1	-168	1	0
-63.885786	-60.8	-84.1	-161.2	0	8
-102	-86	-90	-166	0	0
-102	-86	-90	-166	0	0
-102	-86	-90	-166	0	0
-36.422036	-9.422036	-15.122036	-53.722036	0	0
-120.9	-75.1	-64.3	-118.7	1	-6
-102	-86	-90	-166	0	0
-128.8	-68.8	-38.4	-88.9	0	-6
-74.36795	-67.2	-89.6	-170	1	8
-128	-102	-98	-168	0	0
-116.9	-67	-18.541886	-6.093203	0	-6
-52.8	-30.545299	-25.92265	-73	0	0
-77.9	-46.692893	-40.492893	-78.4	0	0
-120.2	-100.4	-96.1	-168	1	0
-67.7	-58.7	-45.322036	-38.022036	1	0
-120.8	-101.1	-96.2	-168.2	1	0
-102	-86	-90	-166	0	0
-65.9	-59	-82.3	-158.2	0	8
-107.2	-44.992893	-15.892893	-53.7	0	-6
-68.5	-63.6	-80.9	-158.4	1	8
-120.2	-100.4	-96.1	-168	1	0
-80	-71.8	-93.4	-176	0	8
-82.262957	-82.1	-108.5	-192.2	1	6
-102	-86	-90	-166	1	0
-102	-86	-90	-166	0	0
-52.131424	-47.940839	-57.513613	-133.4	1	0
-102	-86	-90	-166	1	0
-75.046179	-55.739867	-80	-152	1	8
-80	-71.8	-93.4	-176	1	8
-74.36795	-67.2	-89.6	-170	1	8
-59.6906	-63.7	-93.3	-168.2	1	8
-68.705573	-62.6	-85.8	-164	0	8
-49.466667	-57.4	-92.9	-167	0	8
-102	-86	-90	-166	1	0
-21.694841	-63.1	-98.3	-181	0	8
-55.039172	-61.9	-96.7	-173	0	8
-74.36795	-67.2	-89.6	-170	1	8
-128.8	-68.8	-38.4	-88.9	0	-6
-152.8718	-131.6	-142.8	-254	1	0
-1.967949	-30.9	-71.9	-136.1	1	0
-65.9	-59	-82.3	-158.2	1	8
-102	-86	-90	-166	1	0
-20.12337	-49.1	-87	-160.1	1	8
-80.57039	-109.1	-136.3	-241	1	6
-17.535258	-41.470584	-67.1	-129.4	0	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-64.12265	-39.7	-33.2	-88.3	0	0
-102	-86	-90	-166	0	0
-68.705573	-62.6	-85.8	-164	0	8
-65.9	-59	-82.3	-158.2	1	8
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-57.7	-30.505573	-15.7	-65.305573	0	0
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-65.9	-59	-82.3	-158.2	1	8
-120.2	-100.4	-96.1	-168	1	0
-128	-102	-98	-168	0	0
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-68.705573	-62.6	-85.8	-164	0	8
-102	-86	-90	-166	1	0
-120.2	-100.4	-96.1	-168	1	0
-128.2	-76.3	-64.1	-118.2	0	-6
-102	-86	-90	-166	1	0
-120.2	-100.4	-96.1	-168	1	0
-65.9	-59	-82.3	-158.2	1	8
-74.7	-64.8	-82.5	-158.3	0	8
-121	-75.6	-62.6	-119	0	-6
-120.2	-100.4	-96.1	-168	1	0
-80.7	-44.045299	-20.02265	-77.1	0	0
-102	-86	-90	-166	1	0
-120.2	-100.4	-96.1	-168	1	0
-120.2	-100.4	-96.1	-168	1	0
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-68.5	-63.6	-80.9	-158.4	0	8
-102	-86	-90	-166	0	0
-102	-86	-90	-166	1	0
-129.9	-69.5	-25.9	-79.5	0	-6
-120.2	-100.4	-96.1	-168	1	0
-25.585786	-56.1	-76.4	-141.6	1	0
-102	-86	-90	-166	1	0
-62.9	-60.8	-80.3	-143	1	2
-120.2	-100.4	-96.1	-168	1	0
-128	-102	-98	-168	0	0
-102	-86	-90	-166	0	0
-128	-102	-98	-168	0	0
-84.7	-83	-86.5	-145	1	6
-102	-86	-90	-166	1	0
-102	-86	-90	-166	1	0
-120.2	-100.4	-96.1	-168	1	0
-135.2	-68.7	-10.130955	-11.329171	1	-6
-75.7	-52.870675	-25.63308	-34.395485	0	0
-133.828501	-66.985504	-26.128011	-40.942017	0	-6
-27.272393	-14.144786	-18.314929	-80.1	1	0
-113.3	-58.191486	-10.391486	-11.497827	0	-6
-143.6	-75.391486	-16.065942	-20.740399	1	-6
-82.8	-61.279244	-49.967922	-76.177355	1	0
-75.2	-21.063932	-27.9	-88.6	0	0
-100.4	-43.260398	-18.060398	-35.933996	0	-6
-129.7	-74.7	-29.62265	-29.46795	0	-6
-110.9	-46.8	-8.105843	-14.623506	1	-6
-133.833333	-65.833333	-26.333333	-41.833333	1	-6
-114.2	-60.4	-8.814929	-17.472393	1	-6
-102	-86	-90	-166	1	0
-37.871523	-22.242914	-6.028609	-47.442914	0	0
8.065591	-41	-85	-160	0	8
-54.80901	-37.56967	-43.2	-107.7	1	0
-38.956624	-32.033975	-37.266987	-112.855662	1	0
-52.318975	-61.779744	-87.3	-169	1	8
-68.705573	-62.6	-85.8	-164	0	8
-77.193955	-37.595466	-39.8	-99.4	0	0
-119.679744	-55.359487	-16.078462	-29.519616	1	-6
-16.507595	-21.860398	-19.860398	-90.786799	0	0
-72.1	-29.567949	-26.5	-85.1	0	0
-38.763564	-21.708911	-5.090693	-53.345346	0	0
-48.258359	-56.3	-85.5	-155.7	0	8
-45.272757	-72	-104.1	-190	1	8
-17.702633	-17.435089	-53.2	-111.1	0	0
-99.787628	-42.675255	-30.087628	-103	0	-6
-80	-71.8	-93.4	-176	0	8
-110.812161	-52.180855	-40.4	-114.968694	0	-6
-74.36795	-67.2	-89.6	-170	1	8
-85.883602	-43.983602	-22.425403	-92	0	0
-46.0906	-25.006625	-17.961325	-67	0	0
-80	-71.8	-93.4	-176	0	8
-83.6	-27.625126	-21.4	-84.746447	0	0
-70.239872	-40.599359	-27.239231	-85.679744	0	0
-131.2	-64.838842	-24.15537	-39.157299	1	-6
-74.36795	-67.2	-89.6	-170	0	8
-65.9	-59	-82.3	-158.2	1	8
-80	-71.8	-93.4	-176	0	8
-46.6516	-31.59548	-19.73032	-70	1	0
